"t","mu","mv","avhc","itn_cov","EIR_tot","slide_prev0to5","prop_killed_ivm","mv_dead","mvx_dead","d_ITN0","r_ITN0","ref","net_type"
894,0.132,41.5894028308611,0.306666666666667,0,107.895416515319,0.635289344339786,0,4902.39244809059,0,0.249873012,0.703673574,4,"pyr_only"
895,0.132,41.5894028308611,0.306666666666667,0,107.914848881441,0.635290607944254,0,4907.88224926426,0,0.249873012,0.703673574,4,"pyr_only"
896,0.132,41.5894028308611,0.306666666666667,0,107.934267169339,0.635291869412543,0,4913.37205043794,0,0.249873012,0.703673574,4,"pyr_only"
897,0.132,41.5894028308611,0.306666666666667,0,107.953671389276,0.635293128748907,0,4918.86185161161,0,0.249873012,0.703673574,4,"pyr_only"
898,0.132,41.5894028308611,0.306666666666667,0,107.973061551504,0.635294385957591,0,4924.35165278528,0,0.249873012,0.703673574,4,"pyr_only"
899,0.132,41.5894028308611,0.306666666666667,0,107.99243766627,0.635295641042827,0,4929.84145395896,0,0.249873012,0.703673574,4,"pyr_only"
900,0.132,41.5894028308611,0.306666666666667,0,108.011799743812,0.635296894008836,0,4935.33125513263,0,0.249873012,0.703673574,4,"pyr_only"
901,0.132,41.5894028308611,0.306666666666667,0,108.031147794359,0.635298144859832,0,4940.8210563063,0,0.249873012,0.703673574,4,"pyr_only"
902,0.132,41.5894028308611,0.306666666666667,0,108.050481828136,0.635299393600015,0,4946.31085747998,0,0.249873012,0.703673574,4,"pyr_only"
903,0.132,41.5894028308611,0.306666666666667,0,108.069801855358,0.635300640233575,0,4951.80065865365,0,0.249873012,0.703673574,4,"pyr_only"
904,0.132,41.5894028308611,0.306666666666667,0,108.089107886232,0.635301884764694,0,4957.29045982733,0,0.249873012,0.703673574,4,"pyr_only"
905,0.132,41.5894028308611,0.306666666666667,0,108.10839993096,0.635303127197541,0,4962.780261001,0,0.249873012,0.703673574,4,"pyr_only"
906,0.132,41.5894028308611,0.306666666666667,0,108.127677999732,0.635304367536275,0,4968.27006217467,0,0.249873012,0.703673574,4,"pyr_only"
907,0.132,41.5894028308611,0.306666666666667,0,108.146942102736,0.635305605785046,0,4973.75986334835,0,0.249873012,0.703673574,4,"pyr_only"
908,0.132,41.5894028308611,0.306666666666667,0,108.166192250148,0.635306841947993,0,4979.24966452202,0,0.249873012,0.703673574,4,"pyr_only"
909,0.132,41.5894028308611,0.306666666666667,0,108.185428452138,0.635308076029245,0,4984.73946569569,0,0.249873012,0.703673574,4,"pyr_only"
910,0.132,41.5894028308611,0.306666666666667,0,108.204650718869,0.635309308032919,0,4990.22926686937,0,0.249873012,0.703673574,4,"pyr_only"
911,0.132,41.5894028308611,0.306666666666667,0,108.223859060495,0.635310537963125,0,4995.71906804304,0,0.249873012,0.703673574,4,"pyr_only"
912,0.132,41.5894028308611,0.306666666666667,0,108.243053487164,0.635311765823959,0,5001.20886921672,0,0.249873012,0.703673574,4,"pyr_only"
913,0.132,41.5894028308611,0.306666666666667,0,108.262234009017,0.635312991619512,0,5006.69867039039,0,0.249873012,0.703673574,4,"pyr_only"
914,0.132,41.5894028308611,0.306666666666667,0,108.281400636184,0.635314215353859,0,5012.18847156406,0,0.249873012,0.703673574,4,"pyr_only"
915,0.132,41.5894028308611,0.306666666666667,0,108.300553378791,0.635315437031069,0,5017.67827273774,0,0.249873012,0.703673574,4,"pyr_only"
916,0.132,41.5894028308611,0.306666666666667,0,108.319692246955,0.6353166566552,0,5023.16807391141,0,0.249873012,0.703673574,4,"pyr_only"
917,0.132,41.5894028308611,0.306666666666667,0,108.338817250786,0.635317874230299,0,5028.65787508508,0,0.249873012,0.703673574,4,"pyr_only"
918,0.132,41.5894028308611,0.306666666666667,0,108.357928400386,0.635319089760405,0,5034.14767625876,0,0.249873012,0.703673574,4,"pyr_only"
919,0.132,41.5894028308611,0.306666666666667,0,108.37702570585,0.635320303249545,0,5039.63747743243,0,0.249873012,0.703673574,4,"pyr_only"
920,0.132,41.5894028308611,0.306666666666667,0,108.396109177265,0.635321514701737,0,5045.12727860611,0,0.249873012,0.703673574,4,"pyr_only"
921,0.132,41.5894028308611,0.306666666666667,0,108.41517882471,0.63532272412099,0,5050.61707977978,0,0.249873012,0.703673574,4,"pyr_only"
922,0.132,41.5894028308611,0.306666666666667,0,108.434234658258,0.635323931511302,0,5056.10688095345,0,0.249873012,0.703673574,4,"pyr_only"
923,0.132,41.5894028308611,0.306666666666667,0,108.453276687973,0.635325136876661,0,5061.59668212713,0,0.249873012,0.703673574,4,"pyr_only"
924,0.132,41.5894028308611,0.306666666666667,0,108.472304923913,0.635326340221046,0,5067.0864833008,0,0.249873012,0.703673574,4,"pyr_only"
925,0.132,41.5894028308611,0.306666666666667,0,108.491319376128,0.635327541548427,0,5072.57628447447,0,0.249873012,0.703673574,4,"pyr_only"
926,0.132,41.5894028308611,0.306666666666667,0,108.510320054659,0.635328740862762,0,5078.06608564815,0,0.249873012,0.703673574,4,"pyr_only"
927,0.132,41.5894028308611,0.306666666666667,0,108.529306969542,0.635329938168001,0,5083.55588682182,0,0.249873012,0.703673574,4,"pyr_only"
928,0.132,41.5894028308611,0.306666666666667,0,108.548280130804,0.635331133468085,0,5089.04568799549,0,0.249873012,0.703673574,4,"pyr_only"
929,0.132,41.5894028308611,0.306666666666667,0,108.567239548466,0.635332326766943,0,5094.53548916917,0,0.249873012,0.703673574,4,"pyr_only"
930,0.132,41.5894028308611,0.306666666666667,0,108.586185232538,0.635333518068497,0,5100.02529034284,0,0.249873012,0.703673574,4,"pyr_only"
931,0.132,41.5894028308611,0.306666666666667,0,108.605117193026,0.635334707376657,0,5105.51509151652,0,0.249873012,0.703673574,4,"pyr_only"
932,0.132,41.5894028308611,0.306666666666667,0,108.624035439929,0.635335894695326,0,5111.00489269019,0,0.249873012,0.703673574,4,"pyr_only"
933,0.132,41.5894028308611,0.306666666666667,0,108.642939983236,0.635337080028395,0,5116.49469386386,0,0.249873012,0.703673574,4,"pyr_only"
934,0.132,41.5894028308611,0.306666666666667,0,108.661830832929,0.635338263379748,0,5121.98449503754,0,0.249873012,0.703673574,4,"pyr_only"
935,0.132,41.5894028308611,0.306666666666667,0,108.680707998985,0.635339444753258,0,5127.47429621121,0,0.249873012,0.703673574,4,"pyr_only"
936,0.132,41.5894028308611,0.306666666666667,0,108.699571491371,0.635340624152789,0,5132.96409738489,0,0.249873012,0.703673574,4,"pyr_only"
937,0.132,41.5894028308611,0.306666666666667,0,108.718421320047,0.635341801582196,0,5138.45389855856,0,0.249873012,0.703673574,4,"pyr_only"
938,0.132,41.5894028308611,0.306666666666667,0,108.737257494966,0.635342977045323,0,5143.94369973223,0,0.249873012,0.703673574,4,"pyr_only"
939,0.132,41.5894028308611,0.306666666666667,0,108.756080026075,0.635344150546007,0,5149.43350090591,0,0.249873012,0.703673574,4,"pyr_only"
940,0.132,41.5894028308611,0.306666666666667,0,108.774888923312,0.635345322088075,0,5154.92330207958,0,0.249873012,0.703673574,4,"pyr_only"
941,0.132,41.5894028308611,0.306666666666667,0,108.793684196606,0.635346491675343,0,5160.41310325325,0,0.249873012,0.703673574,4,"pyr_only"
942,0.132,41.5894028308611,0.306666666666667,0,108.812465855882,0.635347659311621,0,5165.90290442693,0,0.249873012,0.703673574,4,"pyr_only"
943,0.132,41.5894028308611,0.306666666666667,0,108.831233911057,0.635348825000706,0,5171.3927056006,0,0.249873012,0.703673574,4,"pyr_only"
944,0.132,41.5894028308611,0.306666666666667,0,108.849988372038,0.635349988746389,0,5176.88250677427,0,0.249873012,0.703673574,4,"pyr_only"
945,0.132,41.5894028308611,0.306666666666667,0,108.868729248727,0.635351150552451,0,5182.37230794795,0,0.249873012,0.703673574,4,"pyr_only"
946,0.132,41.5894028308611,0.306666666666667,0,108.887456551018,0.635352310422662,0,5187.86210912162,0,0.249873012,0.703673574,4,"pyr_only"
947,0.132,41.5894028308611,0.306666666666667,0,108.906170288797,0.635353468360787,0,5193.35191029529,0,0.249873012,0.703673574,4,"pyr_only"
948,0.132,41.5894028308611,0.306666666666667,0,108.924870471945,0.635354624370577,0,5198.84171146897,0,0.249873012,0.703673574,4,"pyr_only"
949,0.132,41.5894028308611,0.306666666666667,0,108.943557110332,0.635355778455777,0,5204.33151264264,0,0.249873012,0.703673574,4,"pyr_only"
950,0.132,41.5894028308611,0.306666666666667,0,108.962230213824,0.635356930620124,0,5209.82131381631,0,0.249873012,0.703673574,4,"pyr_only"
951,0.132,41.5894028308611,0.306666666666667,0,108.980889792277,0.635358080867342,0,5215.31111498999,0,0.249873012,0.703673574,4,"pyr_only"
952,0.132,41.5894028308611,0.306666666666667,0,108.999535855542,0.63535922920115,0,5220.80091616366,0,0.249873012,0.703673574,4,"pyr_only"
953,0.132,41.5894028308611,0.306666666666667,0,109.018168413462,0.635360375625256,0,5226.29071733734,0,0.249873012,0.703673574,4,"pyr_only"
954,0.132,41.5894028308611,0.306666666666667,0,109.036787475871,0.63536152014336,0,5231.78051851101,0,0.249873012,0.703673574,4,"pyr_only"
955,0.132,41.5894028308611,0.306666666666667,0,109.055393052597,0.635362662759153,0,5237.27031968468,0,0.249873012,0.703673574,4,"pyr_only"
956,0.132,41.5894028308611,0.306666666666667,0,109.073985153462,0.635363803476316,0,5242.76012085836,0,0.249873012,0.703673574,4,"pyr_only"
957,0.132,41.5894028308611,0.306666666666667,0,109.092563788278,0.635364942298523,0,5248.24992203203,0,0.249873012,0.703673574,4,"pyr_only"
958,0.132,41.5894028308611,0.306666666666667,0,109.111128966851,0.635366079229438,0,5253.73972320571,0,0.249873012,0.703673574,4,"pyr_only"
959,0.132,41.5894028308611,0.306666666666667,0,109.129680698981,0.635367214272717,0,5259.22952437938,0,0.249873012,0.703673574,4,"pyr_only"
960,0.132,41.5894028308611,0.306666666666667,0,109.148218994458,0.635368347432007,0,5264.71932555305,0,0.249873012,0.703673574,4,"pyr_only"
961,0.132,41.5894028308611,0.306666666666667,0,109.166743863068,0.635369478710944,0,5270.20912672673,0,0.249873012,0.703673574,4,"pyr_only"
962,0.132,41.5894028308611,0.306666666666667,0,109.185255314586,0.635370608113161,0,5275.6989279004,0,0.249873012,0.703673574,4,"pyr_only"
963,0.132,41.5894028308611,0.306666666666667,0,109.203753358783,0.635371735642276,0,5281.18872907407,0,0.249873012,0.703673574,4,"pyr_only"
964,0.132,41.5894028308611,0.306666666666667,0,109.22223800542,0.635372861301903,0,5286.67853024775,0,0.249873012,0.703673574,4,"pyr_only"
965,0.132,41.5894028308611,0.306666666666667,0,109.240709264254,0.635373985095644,0,5292.16833142142,0,0.249873012,0.703673574,4,"pyr_only"
966,0.132,41.5894028308611,0.306666666666667,0,109.259167145031,0.635375107027095,0,5297.6581325951,0,0.249873012,0.703673574,4,"pyr_only"
967,0.132,41.5894028308611,0.306666666666667,0,109.277611657492,0.635376227099843,0,5303.14793376877,0,0.249873012,0.703673574,4,"pyr_only"
968,0.132,41.5894028308611,0.306666666666667,0,109.296042811371,0.635377345317465,0,5308.63773494244,0,0.249873012,0.703673574,4,"pyr_only"
969,0.132,41.5894028308611,0.306666666666667,0,109.314460616394,0.63537846168353,0,5314.12753611612,0,0.249873012,0.703673574,4,"pyr_only"
970,0.132,41.5894028308611,0.306666666666667,0,109.332865082279,0.6353795762016,0,5319.61733728979,0,0.249873012,0.703673574,4,"pyr_only"
971,0.132,41.5894028308611,0.306666666666667,0,109.351256218739,0.635380688875228,0,5325.10713846346,0,0.249873012,0.703673574,4,"pyr_only"
972,0.132,41.5894028308611,0.306666666666667,0,109.369634035477,0.635381799707957,0,5330.59693963714,0,0.249873012,0.703673574,4,"pyr_only"
973,0.132,41.5894028308611,0.306666666666667,0,109.387998542192,0.635382908703322,0,5336.08674081081,0,0.249873012,0.703673574,4,"pyr_only"
974,0.132,41.5894028308611,0.306666666666667,0,109.406349748572,0.635384015864852,0,5341.57654198448,0,0.249873012,0.703673574,4,"pyr_only"
975,0.132,41.5894028308611,0.306666666666667,0,109.4246876643,0.635385121196065,0,5347.06634315816,0,0.249873012,0.703673574,4,"pyr_only"
976,0.132,41.5894028308611,0.306666666666667,0,109.443012299053,0.635386224700472,0,5352.55614433183,0,0.249873012,0.703673574,4,"pyr_only"
977,0.132,41.5894028308611,0.306666666666667,0,109.461323662499,0.635387326381575,0,5358.0459455055,0,0.249873012,0.703673574,4,"pyr_only"
978,0.132,41.5894028308611,0.306666666666667,0,109.479621764298,0.635388426242869,0,5363.53574667918,0,0.249873012,0.703673574,4,"pyr_only"
979,0.132,41.5894028308611,0.306666666666667,0,109.497906614105,0.635389524287838,0,5369.02554785285,0,0.249873012,0.703673574,4,"pyr_only"
980,0.132,41.5894028308611,0.306666666666667,0,109.516178221566,0.635390620519961,0,5374.51534902652,0,0.249873012,0.703673574,4,"pyr_only"
981,0.132,41.5894028308611,0.306666666666667,0,109.534436596321,0.635391714942708,0,5380.0051502002,0,0.249873012,0.703673574,4,"pyr_only"
982,0.132,41.5894028308611,0.306666666666667,0,109.552681748003,0.635392807559538,0,5385.49495137387,0,0.249873012,0.703673574,4,"pyr_only"
983,0.132,41.5894028308611,0.306666666666667,0,109.570913686237,0.635393898373906,0,5390.98475254755,0,0.249873012,0.703673574,4,"pyr_only"
984,0.132,41.5894028308611,0.306666666666667,0,109.589132420641,0.635394987389256,0,5396.47455372122,0,0.249873012,0.703673574,4,"pyr_only"
985,0.132,41.5894028308611,0.306666666666667,0,109.607337960826,0.635396074609024,0,5401.96435489489,0,0.249873012,0.703673574,4,"pyr_only"
986,0.132,41.5894028308611,0.306666666666667,0,109.625530316396,0.63539716003664,0,5407.45415606857,0,0.249873012,0.703673574,4,"pyr_only"
987,0.132,41.5894028308611,0.306666666666667,0,109.643709496947,0.635398243675525,0,5412.94395724224,0,0.249873012,0.703673574,4,"pyr_only"
988,0.132,41.5894028308611,0.306666666666667,0,109.661875512069,0.63539932552909,0,5418.43375841591,0,0.249873012,0.703673574,4,"pyr_only"
989,0.132,41.5894028308611,0.306666666666667,0,109.680028371345,0.635400405600742,0,5423.92355958959,0,0.249873012,0.703673574,4,"pyr_only"
990,0.132,41.5894028308611,0.306666666666667,0,109.69816808435,0.635401483893875,0,5429.41336076326,0,0.249873012,0.703673574,4,"pyr_only"
991,0.132,41.5894028308611,0.306666666666667,0,109.716294660651,0.635402560411878,0,5434.90316193693,0,0.249873012,0.703673574,4,"pyr_only"
992,0.132,41.5894028308611,0.306666666666667,0,109.734408109811,0.635403635158133,0,5440.39296311061,0,0.249873012,0.703673574,4,"pyr_only"
993,0.132,41.5894028308611,0.306666666666667,0,109.752508441382,0.635404708136012,0,5445.88276428428,0,0.249873012,0.703673574,4,"pyr_only"
994,0.132,41.5894028308611,0.306666666666667,0,109.770595664912,0.63540577934888,0,5451.37256545796,0,0.249873012,0.703673574,4,"pyr_only"
995,0.132,41.5894028308611,0.306666666666667,0,109.78866978994,0.635406848800093,0,5456.86236663163,0,0.249873012,0.703673574,4,"pyr_only"
996,0.132,41.5894028308611,0.306666666666667,0,109.806730825999,0.635407916493002,0,5462.3521678053,0,0.249873012,0.703673574,4,"pyr_only"
997,0.132,41.5894028308611,0.306666666666667,0,109.824778782615,0.635408982430947,0,5467.84196897898,0,0.249873012,0.703673574,4,"pyr_only"
998,0.132,41.5894028308611,0.306666666666667,0,109.842813669307,0.635410046617262,0,5473.33177015265,0,0.249873012,0.703673574,4,"pyr_only"
999,0.132,41.5894028308611,0.306666666666667,0,109.860835495584,0.635411109055272,0,5478.82157132632,0,0.249873012,0.703673574,4,"pyr_only"
1000,0.132,41.5894028308611,0.306666666666667,0,109.878844270952,0.635412169748296,0,5484.3113725,0,0.249873012,0.703673574,4,"pyr_only"
1001,0.132,41.5894028308611,0.306666666666667,0,109.896840004908,0.635413228699643,0,5489.80117367367,0,0.249873012,0.703673574,4,"pyr_only"
1002,0.132,41.5894028308611,0.306666666666667,0,109.914822706943,0.635414285912616,0,5495.29097484735,0,0.249873012,0.703673574,4,"pyr_only"
1003,0.132,41.5894028308611,0.306666666666667,0,109.932792386538,0.635415341390509,0,5500.78077602102,0,0.249873012,0.703673574,4,"pyr_only"
1004,0.132,41.5894028308611,0.306666666666667,0,109.950749053171,0.635416395136611,0,5506.27057719469,0,0.249873012,0.703673574,4,"pyr_only"
1005,0.132,41.5894028308611,0.306666666666667,0,109.96869271631,0.6354174471542,0,5511.76037836837,0,0.249873012,0.703673574,4,"pyr_only"
1006,0.132,41.5894028308611,0.306666666666667,0,109.986623385418,0.635418497446547,0,5517.25017954204,0,0.249873012,0.703673574,4,"pyr_only"
1007,0.132,41.5894028308611,0.306666666666667,0,110.004541069948,0.635419546016918,0,5522.73998071572,0,0.249873012,0.703673574,4,"pyr_only"
1008,0.132,41.5894028308611,0.306666666666667,0,110.02244577935,0.635420592868569,0,5528.22978188939,0,0.249873012,0.703673574,4,"pyr_only"
1009,0.132,41.5894028308611,0.306666666666667,0,110.040337523063,0.635421638004748,0,5533.71958306306,0,0.249873012,0.703673574,4,"pyr_only"
1010,0.132,41.5894028308611,0.306666666666667,0,110.058216310523,0.635422681428698,0,5539.20938423674,0,0.249873012,0.703673574,4,"pyr_only"
1011,0.132,41.5894028308611,0.306666666666667,0,110.076082151155,0.635423723143651,0,5544.69918541041,0,0.249873012,0.703673574,4,"pyr_only"
1012,0.132,41.5894028308611,0.306666666666667,0,110.09393505438,0.635424763152836,0,5550.18898658408,0,0.249873012,0.703673574,4,"pyr_only"
1013,0.132,41.5894028308611,0.306666666666667,0,110.11177502961,0.635425801459469,0,5555.67878775776,0,0.249873012,0.703673574,4,"pyr_only"
1014,0.132,41.5894028308611,0.306666666666667,0,110.129602086251,0.635426838066764,0,5561.16858893143,0,0.249873012,0.703673574,4,"pyr_only"
1015,0.132,41.5894028308611,0.306666666666667,0,110.147416233702,0.635427872977925,0,5566.65839010511,0,0.249873012,0.703673574,4,"pyr_only"
1016,0.132,41.5894028308611,0.306666666666667,0,110.165217481355,0.635428906196146,0,5572.14819127878,0,0.249873012,0.703673574,4,"pyr_only"
1017,0.132,41.5894028308611,0.306666666666667,0,110.183005838595,0.635429937724618,0,5577.63799245245,0,0.249873012,0.703673574,4,"pyr_only"
1018,0.132,41.5894028308611,0.306666666666667,0,110.200781314799,0.635430967566524,0,5583.12779362613,0,0.249873012,0.703673574,4,"pyr_only"
1019,0.132,41.5894028308611,0.306666666666667,0,110.218543919338,0.635431995725036,0,5588.6175947998,0,0.249873012,0.703673574,4,"pyr_only"
1020,0.132,41.5894028308611,0.306666666666667,0,110.236293661578,0.635433022203323,0,5594.10739597347,0,0.249873012,0.703673574,4,"pyr_only"
1021,0.132,41.5894028308611,0.306666666666667,0,110.254030550873,0.635434047004545,0,5599.59719714715,0,0.249873012,0.703673574,4,"pyr_only"
1022,0.132,41.5894028308611,0.306666666666667,0,110.271754596575,0.635435070131853,0,5605.08699832082,0,0.249873012,0.703673574,4,"pyr_only"
1023,0.132,41.5894028308611,0.306666666666667,0,110.289465808027,0.635436091588393,0,5610.57679949449,0,0.249873012,0.703673574,4,"pyr_only"
1024,0.132,41.5894028308611,0.306666666666667,0,110.307164194564,0.635437111377303,0,5616.06660066817,0,0.249873012,0.703673574,4,"pyr_only"
1025,0.132,41.5894028308611,0.306666666666667,0,110.324849765516,0.635438129501714,0,5621.55640184184,0,0.249873012,0.703673574,4,"pyr_only"
1026,0.132,41.5894028308611,0.306666666666667,0,110.342522530205,0.63543914596475,0,5627.04620301551,0,0.249873012,0.703673574,4,"pyr_only"
1027,0.132,41.5894028308611,0.306666666666667,0,110.360182497946,0.635440160769526,0,5632.53600418919,0,0.249873012,0.703673574,4,"pyr_only"
1028,0.132,41.5894028308611,0.306666666666667,0,110.377829678049,0.635441173919153,0,5638.02580536286,0,0.249873012,0.703673574,4,"pyr_only"
1029,0.132,41.5894028308611,0.306666666666667,0,110.395464079814,0.635442185416732,0,5643.51560653653,0,0.249873012,0.703673574,4,"pyr_only"
1030,0.132,41.5894028308611,0.306666666666667,0,110.413085712535,0.635443195265357,0,5649.00540771021,0,0.249873012,0.703673574,4,"pyr_only"
1031,0.132,41.5894028308611,0.306666666666667,0,110.430694585502,0.635444203468118,0,5654.49520888388,0,0.249873012,0.703673574,4,"pyr_only"
1032,0.132,41.5894028308611,0.306666666666667,0,110.448290707993,0.635445210028094,0,5659.98501005755,0,0.249873012,0.703673574,4,"pyr_only"
1033,0.132,41.5894028308611,0.306666666666667,0,110.465874089284,0.635446214948359,0,5665.47481123123,0,0.249873012,0.703673574,4,"pyr_only"
1034,0.132,41.5894028308611,0.306666666666667,0,110.483444738641,0.63544721823198,0,5670.9646124049,0,0.249873012,0.703673574,4,"pyr_only"
1035,0.132,41.5894028308611,0.306666666666667,0,110.501002665324,0.635448219882016,0,5676.45441357858,0,0.249873012,0.703673574,4,"pyr_only"
1036,0.132,41.5894028308611,0.306666666666667,0,110.518547878587,0.63544921990152,0,5681.94421475225,0,0.249873012,0.703673574,4,"pyr_only"
1037,0.132,41.5894028308611,0.306666666666667,0,110.536080387676,0.635450218293538,0,5687.43401592593,0,0.249873012,0.703673574,4,"pyr_only"
1038,0.132,41.5894028308611,0.306666666666667,0,110.55360020183,0.635451215061107,0,5692.9238170996,0,0.249873012,0.703673574,4,"pyr_only"
1039,0.132,41.5894028308611,0.306666666666667,0,110.571107330282,0.63545221020726,0,5698.41361827327,0,0.249873012,0.703673574,4,"pyr_only"
1040,0.132,41.5894028308611,0.306666666666667,0,110.588601782257,0.635453203735021,0,5703.90341944695,0,0.249873012,0.703673574,4,"pyr_only"
1041,0.132,41.5894028308611,0.306666666666667,0,110.606083566975,0.635454195647409,0,5709.39322062062,0,0.249873012,0.703673574,4,"pyr_only"
1042,0.132,41.5894028308611,0.306666666666667,0,110.623552693648,0.635455185947433,0,5714.88302179429,0,0.249873012,0.703673574,4,"pyr_only"
1043,0.132,41.5894028308611,0.306666666666667,0,110.64100917148,0.635456174638098,0,5720.37282296797,0,0.249873012,0.703673574,4,"pyr_only"
1044,0.132,41.5894028308611,0.306666666666667,0,110.65845300967,0.635457161722401,0,5725.86262414164,0,0.249873012,0.703673574,4,"pyr_only"
1045,0.132,41.5894028308611,0.306666666666667,0,110.67588421741,0.635458147203333,0,5731.35242531532,0,0.249873012,0.703673574,4,"pyr_only"
1046,0.132,41.5894028308611,0.306666666666667,0,110.693302803885,0.635459131083876,0,5736.84222648899,0,0.249873012,0.703673574,4,"pyr_only"
1047,0.132,41.5894028308611,0.306666666666667,0,110.710708778271,0.635460113367008,0,5742.33202766266,0,0.249873012,0.703673574,4,"pyr_only"
1048,0.132,41.5894028308611,0.306666666666667,0,110.728102149741,0.635461094055698,0,5747.82182883633,0,0.249873012,0.703673574,4,"pyr_only"
1049,0.132,41.5894028308611,0.306666666666667,0,110.745482927458,0.635462073152908,0,5753.31163001001,0,0.249873012,0.703673574,4,"pyr_only"
1050,0.132,41.5894028308611,0.306666666666667,0,110.76285112058,0.635463050661598,0,5758.80143118368,0,0.249873012,0.703673574,4,"pyr_only"
1051,0.132,41.5894028308611,0.306666666666667,0,110.780206738258,0.635464026584715,0,5764.29123235736,0,0.249873012,0.703673574,4,"pyr_only"
1052,0.132,41.5894028308611,0.306666666666667,0,110.797549789635,0.635465000925202,0,5769.78103353103,0,0.249873012,0.703673574,4,"pyr_only"
1053,0.132,41.5894028308611,0.306666666666667,0,110.814880283849,0.635465973685995,0,5775.2708347047,0,0.249873012,0.703673574,4,"pyr_only"
1054,0.132,41.5894028308611,0.306666666666667,0,110.832198230029,0.635466944870025,0,5780.76063587838,0,0.249873012,0.703673574,4,"pyr_only"
1055,0.132,41.5894028308611,0.306666666666667,0,110.8495036373,0.635467914480214,0,5786.25043705205,0,0.249873012,0.703673574,4,"pyr_only"
1056,0.132,41.5894028308611,0.306666666666667,0,110.866796514777,0.635468882519479,0,5791.74023822572,0,0.249873012,0.703673574,4,"pyr_only"
1057,0.132,41.5894028308611,0.306666666666667,0,110.884076871572,0.635469848990728,0,5797.2300393994,0,0.249873012,0.703673574,4,"pyr_only"
1058,0.132,41.5894028308611,0.306666666666667,0,110.901344716786,0.635470813896866,0,5802.71984057307,0,0.249873012,0.703673574,4,"pyr_only"
1059,0.132,41.5894028308611,0.306666666666667,0,110.918600059517,0.635471777240789,0,5808.20964174674,0,0.249873012,0.703673574,4,"pyr_only"
1060,0.132,41.5894028308611,0.306666666666667,0,110.935842908854,0.635472739025386,0,5813.69944292042,0,0.249873012,0.703673574,4,"pyr_only"
1061,0.132,41.5894028308611,0.306666666666667,0,110.95307327388,0.635473699253541,0,5819.18924409409,0,0.249873012,0.703673574,4,"pyr_only"
1062,0.132,41.5894028308611,0.306666666666667,0,110.970291163672,0.635474657928131,0,5824.67904526776,0,0.249873012,0.703673574,4,"pyr_only"
1063,0.132,41.5894028308611,0.306666666666667,0,110.987496587298,0.635475615052027,0,5830.16884644144,0,0.249873012,0.703673574,4,"pyr_only"
1064,0.132,41.5894028308611,0.306666666666667,0,111.004689553821,0.635476570628092,0,5835.65864761511,0,0.249873012,0.703673574,4,"pyr_only"
1065,0.132,41.5894028308611,0.306666666666667,0,111.021870072298,0.635477524659183,0,5841.14844878878,0,0.249873012,0.703673574,4,"pyr_only"
1066,0.132,41.5894028308611,0.306666666666667,0,111.039038151777,0.635478477148152,0,5846.63824996246,0,0.249873012,0.703673574,4,"pyr_only"
1067,0.132,41.5894028308611,0.306666666666667,0,111.056193801302,0.635479428097843,0,5852.12805113613,0,0.249873012,0.703673574,4,"pyr_only"
1068,0.132,41.5894028308611,0.306666666666667,0,111.073337029908,0.635480377511094,0,5857.61785230981,0,0.249873012,0.703673574,4,"pyr_only"
1069,0.132,41.5894028308611,0.306666666666667,0,111.090467846624,0.635481325390737,0,5863.10765348348,0,0.249873012,0.703673574,4,"pyr_only"
1070,0.132,41.5894028308611,0.306666666666667,0,111.107586260472,0.635482271739597,0,5868.59745465715,0,0.249873012,0.703673574,4,"pyr_only"
1071,0.132,41.5894028308611,0.306666666666667,0,111.124692280469,0.635483216560493,0,5874.08725583083,0,0.249873012,0.703673574,4,"pyr_only"
1072,0.132,41.5894028308611,0.306666666666667,0,111.141785915623,0.635484159856238,0,5879.5770570045,0,0.249873012,0.703673574,4,"pyr_only"
1073,0.132,41.5894028308611,0.306666666666667,0,111.158867174937,0.635485101629638,0,5885.06685817817,0,0.249873012,0.703673574,4,"pyr_only"
1074,0.132,41.5894028308611,0.306666666666667,0,111.175936067406,0.635486041883493,0,5890.55665935185,0,0.249873012,0.703673574,4,"pyr_only"
1075,0.132,41.5894028308611,0.306666666666667,0,111.19299260202,0.635486980620597,0,5896.04646052552,0,0.249873012,0.703673574,4,"pyr_only"
1076,0.132,41.5894028308611,0.306666666666667,0,111.21003678776,0.635487917843737,0,5901.53626169919,0,0.249873012,0.703673574,4,"pyr_only"
1077,0.132,41.5894028308611,0.306666666666667,0,111.227068633603,0.635488853555695,0,5907.02606287287,0,0.249873012,0.703673574,4,"pyr_only"
1078,0.132,41.5894028308611,0.306666666666667,0,111.244088148518,0.635489787759244,0,5912.51586404654,0,0.249873012,0.703673574,4,"pyr_only"
1079,0.132,41.5894028308611,0.306666666666667,0,111.261095341466,0.635490720457154,0,5918.00566522021,0,0.249873012,0.703673574,4,"pyr_only"
1080,0.132,41.5894028308611,0.306666666666667,0,111.278090221404,0.635491651652188,0,5923.49546639389,0,0.249873012,0.703673574,4,"pyr_only"
1081,0.132,41.5894028308611,0.306666666666667,0,111.29507279728,0.635492581347101,0,5928.98526756756,0,0.249873012,0.703673574,4,"pyr_only"
1082,0.132,41.5894028308611,0.306666666666667,0,111.312043078038,0.635493509544644,0,5934.47506874124,0,0.249873012,0.703673574,4,"pyr_only"
