"t","mv","mu","avhc","av_mosq_sum","itn_cov","ivm_cov","Sxtot","Extot","Ixtot","mvxtot","Sx_dead","Ex_dead","Ix_dead","mvx_dead","ref"
3296,41.5894028308611,0.132,0.306666666666667,0.517649585204973,0,0,0,0,0,0,0,0,0,0,1
3297,41.5894028308611,0.132,0.306666666666667,0.517671286621832,0,0,0,0,0,0,0,0,0,0,1
3298,41.5894028308611,0.132,0.306666666666667,0.517692972433807,0,0,0,0,0,0,0,0,0,0,1
3299,41.5894028308611,0.132,0.306666666666667,0.517714642652117,0,0,0,0,0,0,0,0,0,0,1
3300,41.5894028308611,0.132,0.306666666666667,0.517736297287977,0,0,0,0,0,0,0,0,0,0,1
3301,41.5894028308611,0.132,0.306666666666667,0.517757936352591,0,0,0,0,0,0,0,0,0,0,1
3302,41.5894028308611,0.132,0.306666666666667,0.517779559857156,0,0,0,0,0,0,0,0,0,0,1
3303,41.5894028308611,0.132,0.306666666666667,0.51780116781286,0,0,0,0,0,0,0,0,0,0,1
3304,41.5894028308611,0.132,0.306666666666667,0.517822760230885,0,0,0,0,0,0,0,0,0,0,1
3305,41.5894028308611,0.132,0.306666666666667,0.517844337122404,0,0,0,0,0,0,0,0,0,0,1
3306,41.5894028308611,0.132,0.306666666666667,0.51786589849858,0,0,0,0,0,0,0,0,0,0,1
3307,41.5894028308611,0.132,0.306666666666667,0.51788744437057,0,0,0,0,0,0,0,0,0,0,1
3308,41.5894028308611,0.132,0.306666666666667,0.517908974749524,0,0,0,0,0,0,0,0,0,0,1
3309,41.5894028308611,0.132,0.306666666666667,0.517930489646582,0,0,0,0,0,0,0,0,0,0,1
3310,41.5894028308611,0.132,0.306666666666667,0.517951989072876,0,0,0,0,0,0,0,0,0,0,1
3311,41.5894028308611,0.132,0.306666666666667,0.51797347303953,0,0,0,0,0,0,0,0,0,0,1
3312,41.5894028308611,0.132,0.306666666666667,0.517994941557663,0,0,0,0,0,0,0,0,0,0,1
3313,41.5894028308611,0.132,0.306666666666667,0.518016394638381,0,0,0,0,0,0,0,0,0,0,1
3314,41.5894028308611,0.132,0.306666666666667,0.518037832292787,0,0,0,0,0,0,0,0,0,0,1
3315,41.5894028308611,0.132,0.306666666666667,0.518059254531972,0,0,0,0,0,0,0,0,0,0,1
3316,41.5894028308611,0.132,0.306666666666667,0.51808066136702,0,0,0,0,0,0,0,0,0,0,1
3317,41.5894028308611,0.132,0.306666666666667,0.51810205280901,0,0,0,0,0,0,0,0,0,0,1
3318,41.5894028308611,0.132,0.306666666666667,0.518123428869009,0,0,0,0,0,0,0,0,0,0,1
3319,41.5894028308611,0.132,0.306666666666667,0.518144789558078,0,0,0,0,0,0,0,0,0,0,1
3320,41.5894028308611,0.132,0.306666666666667,0.518166134887271,0,0,0,0,0,0,0,0,0,0,1
3321,41.5894028308611,0.132,0.306666666666667,0.518187464867631,0,0,0,0,0,0,0,0,0,0,1
3322,41.5894028308611,0.132,0.306666666666667,0.518208779510196,0,0,0,0,0,0,0,0,0,0,1
3323,41.5894028308611,0.132,0.306666666666667,0.518230078825995,0,0,0,0,0,0,0,0,0,0,1
3324,41.5894028308611,0.132,0.306666666666667,0.518251362826049,0,0,0,0,0,0,0,0,0,0,1
3325,41.5894028308611,0.132,0.306666666666667,0.51827263152137,0,0,0,0,0,0,0,0,0,0,1
3326,41.5894028308611,0.132,0.306666666666667,0.518293884922965,0,0,0,0,0,0,0,0,0,0,1
3327,41.5894028308611,0.132,0.306666666666667,0.518315123041831,0,0,0,0,0,0,0,0,0,0,1
3328,41.5894028308611,0.132,0.306666666666667,0.518336345888956,0,0,0,0,0,0,0,0,0,0,1
3329,41.5894028308611,0.132,0.306666666666667,0.518357553475322,0,0,0,0,0,0,0,0,0,0,1
3330,41.5894028308611,0.132,0.306666666666667,0.518378745811904,0,0,0,0,0,0,0,0,0,0,1
3331,41.5894028308611,0.132,0.306666666666667,0.518399922909666,0,0,0,0,0,0,0,0,0,0,1
3332,41.5894028308611,0.132,0.306666666666667,0.518421084779567,0,0,0,0,0,0,0,0,0,0,1
3333,41.5894028308611,0.132,0.306666666666667,0.518442231432556,0,0,0,0,0,0,0,0,0,0,1
3334,41.5894028308611,0.132,0.306666666666667,0.518463362879575,0,0,0,0,0,0,0,0,0,0,1
3335,41.5894028308611,0.132,0.306666666666667,0.518484479131559,0,0,0,0,0,0,0,0,0,0,1
3336,41.5894028308611,0.132,0.306666666666667,0.518505580199434,0,0,0,0,0,0,0,0,0,0,1
3337,41.5894028308611,0.132,0.306666666666667,0.518526666094118,0,0,0,0,0,0,0,0,0,0,1
3338,41.5894028308611,0.132,0.306666666666667,0.518547736826523,0,0,0,0,0,0,0,0,0,0,1
3339,41.5894028308611,0.132,0.306666666666667,0.51856879240755,0,0,0,0,0,0,0,0,0,0,1
3340,41.5894028308611,0.132,0.306666666666667,0.518589832848095,0,0,0,0,0,0,0,0,0,0,1
3341,41.5894028308611,0.132,0.306666666666667,0.518610858159045,0,0,0,0,0,0,0,0,0,0,1
3342,41.5894028308611,0.132,0.306666666666667,0.518631868351279,0,0,0,0,0,0,0,0,0,0,1
3343,41.5894028308611,0.132,0.306666666666667,0.518652863435668,0,0,0,0,0,0,0,0,0,0,1
3344,41.5894028308611,0.132,0.306666666666667,0.518673843423077,0,0,0,0,0,0,0,0,0,0,1
3345,41.5894028308611,0.132,0.306666666666667,0.51869480832436,0,0,0,0,0,0,0,0,0,0,1
3346,41.5894028308611,0.132,0.306666666666667,0.518715758150367,0,0,0,0,0,0,0,0,0,0,1
3347,41.5894028308611,0.132,0.306666666666667,0.518736692911937,0,0,0,0,0,0,0,0,0,0,1
3348,41.5894028308611,0.132,0.306666666666667,0.518757612619902,0,0,0,0,0,0,0,0,0,0,1
3349,41.5894028308611,0.132,0.306666666666667,0.518778517285088,0,0,0,0,0,0,0,0,0,0,1
3350,41.5894028308611,0.132,0.306666666666667,0.518799406918311,0,0,0,0,0,0,0,0,0,0,1
3351,41.5894028308611,0.132,0.306666666666667,0.51882028153038,0,0,0,0,0,0,0,0,0,0,1
3352,41.5894028308611,0.132,0.306666666666667,0.518841141132097,0,0,0,0,0,0,0,0,0,0,1
3353,41.5894028308611,0.132,0.306666666666667,0.518861985734255,0,0,0,0,0,0,0,0,0,0,1
3354,41.5894028308611,0.132,0.306666666666667,0.518882815347639,0,0,0,0,0,0,0,0,0,0,1
3355,41.5894028308611,0.132,0.306666666666667,0.518903629983028,0,0,0,0,0,0,0,0,0,0,1
3356,41.5894028308611,0.132,0.306666666666667,0.518924429651193,0,0,0,0,0,0,0,0,0,0,1
3357,41.5894028308611,0.132,0.306666666666667,0.518945214362894,0,0,0,0,0,0,0,0,0,0,1
3358,41.5894028308611,0.132,0.306666666666667,0.518965984128889,0,0,0,0,0,0,0,0,0,0,1
3359,41.5894028308611,0.132,0.306666666666667,0.518986738959922,0,0,0,0,0,0,0,0,0,0,1
3360,41.5894028308611,0.132,0.306666666666667,0.519007478866734,0,0,0,0,0,0,0,0,0,0,1
3361,41.5894028308611,0.132,0.306666666666667,0.519028203860057,0,0,0,0,0,0,0,0,0,0,1
3362,41.5894028308611,0.132,0.306666666666667,0.519048913950613,0,0,0,0,0,0,0,0,0,0,1
3363,41.5894028308611,0.132,0.306666666666667,0.51906960914912,0,0,0,0,0,0,0,0,0,0,1
3364,41.5894028308611,0.132,0.306666666666667,0.519090289466286,0,0,0,0,0,0,0,0,0,0,1
3365,41.5894028308611,0.132,0.306666666666667,0.519110954912812,0,0,0,0,0,0,0,0,0,0,1
3366,41.5894028308611,0.132,0.306666666666667,0.51913160549939,0,0,0,0,0,0,0,0,0,0,1
3367,41.5894028308611,0.132,0.306666666666667,0.519152241236705,0,0,0,0,0,0,0,0,0,0,1
3368,41.5894028308611,0.132,0.306666666666667,0.519172862135437,0,0,0,0,0,0,0,0,0,0,1
3369,41.5894028308611,0.132,0.306666666666667,0.519193468206254,0,0,0,0,0,0,0,0,0,0,1
3370,41.5894028308611,0.132,0.306666666666667,0.519214059459819,0,0,0,0,0,0,0,0,0,0,1
3371,41.5894028308611,0.132,0.306666666666667,0.519234635906787,0,0,0,0,0,0,0,0,0,0,1
3372,41.5894028308611,0.132,0.306666666666667,0.519255197557805,0,0,0,0,0,0,0,0,0,0,1
3373,41.5894028308611,0.132,0.306666666666667,0.519275744423512,0,0,0,0,0,0,0,0,0,0,1
3374,41.5894028308611,0.132,0.306666666666667,0.519296276514539,0,0,0,0,0,0,0,0,0,0,1
3375,41.5894028308611,0.132,0.306666666666667,0.519316793841512,0,0,0,0,0,0,0,0,0,0,1
3376,41.5894028308611,0.132,0.306666666666667,0.519337296415045,0,0,0,0,0,0,0,0,0,0,1
3377,41.5894028308611,0.132,0.306666666666667,0.519357784245749,0,0,0,0,0,0,0,0,0,0,1
3378,41.5894028308611,0.132,0.306666666666667,0.519378257344224,0,0,0,0,0,0,0,0,0,0,1
3379,41.5894028308611,0.132,0.306666666666667,0.519398715721063,0,0,0,0,0,0,0,0,0,0,1
3380,41.5894028308611,0.132,0.306666666666667,0.519419159386853,0,0,0,0,0,0,0,0,0,0,1
3381,41.5894028308611,0.132,0.306666666666667,0.519439588352173,0,0,0,0,0,0,0,0,0,0,1
3382,41.5894028308611,0.132,0.306666666666667,0.519460002627591,0,0,0,0,0,0,0,0,0,0,1
3383,41.5894028308611,0.132,0.306666666666667,0.519480402223673,0,0,0,0,0,0,0,0,0,0,1
3384,41.5894028308611,0.132,0.306666666666667,0.519500787150973,0,0,0,0,0,0,0,0,0,0,1
3385,41.5894028308611,0.132,0.306666666666667,0.485600533333333,0,0,0,0,0,0,0,0,0,0,1
3386,41.5894028308611,0.132,0.306666666666667,0.485645280331344,0,0,0,0,0,0,0,0,0,0,1
3387,41.5894028308611,0.132,0.306666666666667,0.485689995153033,0,0,0,0,0,0,0,0,0,0,1
3388,41.5894028308611,0.132,0.306666666666667,0.485734677821539,0,0,0,0,0,0,0,0,0,0,1
3389,41.5894028308611,0.132,0.306666666666667,0.485779328359981,0,0,0,0,0,0,0,0,0,0,1
3390,41.5894028308611,0.132,0.306666666666667,0.485823946791464,0,0,0,0,0,0,0,0,0,0,1
3391,41.5894028308611,0.132,0.306666666666667,0.485868533139075,0,0,0,0,0,0,0,0,0,0,1
3392,41.5894028308611,0.132,0.306666666666667,0.485913087425885,0,0,0,0,0,0,0,0,0,0,1
3393,41.5894028308611,0.132,0.306666666666667,0.485957609674946,0,0,0,0,0,0,0,0,0,0,1
3394,41.5894028308611,0.132,0.306666666666667,0.486002099909298,0,0,0,0,0,0,0,0,0,0,1
3395,41.5894028308611,0.132,0.306666666666667,0.486046558151961,0,0,0,0,0,0,0,0,0,0,1
3396,41.5894028308611,0.132,0.306666666666667,0.486090984425938,0,0,0,0,0,0,0,0,0,0,1
3397,41.5894028308611,0.132,0.306666666666667,0.486135378754219,0,0,0,0,0,0,0,0,0,0,1
3398,41.5894028308611,0.132,0.306666666666667,0.486179741159774,0,0,0,0,0,0,0,0,0,0,1
3399,41.5894028308611,0.132,0.306666666666667,0.486224071665558,0,0,0,0,0,0,0,0,0,0,1
3400,41.5894028308611,0.132,0.306666666666667,0.486268370294509,0,0,0,0,0,0,0,0,0,0,1
3401,41.5894028308611,0.132,0.306666666666667,0.486312637069549,0,0,0,0,0,0,0,0,0,0,1
3402,41.5894028308611,0.132,0.306666666666667,0.486356872013583,0,0,0,0,0,0,0,0,0,0,1
3403,41.5894028308611,0.132,0.306666666666667,0.4864010751495,0,0,0,0,0,0,0,0,0,0,1
3404,41.5894028308611,0.132,0.306666666666667,0.486445246500172,0,0,0,0,0,0,0,0,0,0,1
3405,41.5894028308611,0.132,0.306666666666667,0.486489386088456,0,0,0,0,0,0,0,0,0,0,1
3406,41.5894028308611,0.132,0.306666666666667,0.48653349393719,0,0,0,0,0,0,0,0,0,0,1
3407,41.5894028308611,0.132,0.306666666666667,0.486577570069198,0,0,0,0,0,0,0,0,0,0,1
3408,41.5894028308611,0.132,0.306666666666667,0.486621614507286,0,0,0,0,0,0,0,0,0,0,1
3409,41.5894028308611,0.132,0.306666666666667,0.486665627274245,0,0,0,0,0,0,0,0,0,0,1
3410,41.5894028308611,0.132,0.306666666666667,0.486709608392848,0,0,0,0,0,0,0,0,0,0,1
3411,41.5894028308611,0.132,0.306666666666667,0.486753557885853,0,0,0,0,0,0,0,0,0,0,1
3412,41.5894028308611,0.132,0.306666666666667,0.486797475776,0,0,0,0,0,0,0,0,0,0,1
3413,41.5894028308611,0.132,0.306666666666667,0.486841362086015,0,0,0,0,0,0,0,0,0,0,1
3414,41.5894028308611,0.132,0.306666666666667,0.486885216838607,0,0,0,0,0,0,0,0,0,0,1
3415,41.5894028308611,0.132,0.306666666666667,0.486929040056466,0,0,0,0,0,0,0,0,0,0,1
3416,41.5894028308611,0.132,0.306666666666667,0.486972831762269,0,0,0,0,0,0,0,0,0,0,1
3417,41.5894028308611,0.132,0.306666666666667,0.487016591978676,0,0,0,0,0,0,0,0,0,0,1
3418,41.5894028308611,0.132,0.306666666666667,0.487060320728328,0,0,0,0,0,0,0,0,0,0,1
3419,41.5894028308611,0.132,0.306666666666667,0.487104018033854,0,0,0,0,0,0,0,0,0,0,1
3420,41.5894028308611,0.132,0.306666666666667,0.487147683917864,0,0,0,0,0,0,0,0,0,0,1
3421,41.5894028308611,0.132,0.306666666666667,0.487191318402952,0,0,0,0,0,0,0,0,0,0,1
3422,41.5894028308611,0.132,0.306666666666667,0.487234921511697,0,0,0,0,0,0,0,0,0,0,1
3423,41.5894028308611,0.132,0.306666666666667,0.487278493266659,0,0,0,0,0,0,0,0,0,0,1
3424,41.5894028308611,0.132,0.306666666666667,0.487322033690386,0,0,0,0,0,0,0,0,0,0,1
3425,41.5894028308611,0.132,0.306666666666667,0.487365542805405,0,0,0,0,0,0,0,0,0,0,1
3426,41.5894028308611,0.132,0.306666666666667,0.487409020634231,0,0,0,0,0,0,0,0,0,0,1
3427,41.5894028308611,0.132,0.306666666666667,0.48745246719936,0,0,0,0,0,0,0,0,0,0,1
3428,41.5894028308611,0.132,0.306666666666667,0.487495882523274,0,0,0,0,0,0,0,0,0,0,1
3429,41.5894028308611,0.132,0.306666666666667,0.487539266628437,0,0,0,0,0,0,0,0,0,0,1
3430,41.5894028308611,0.132,0.306666666666667,0.487582619537297,0,0,0,0,0,0,0,0,0,0,1
3431,41.5894028308611,0.132,0.306666666666667,0.487625941272287,0,0,0,0,0,0,0,0,0,0,1
3432,41.5894028308611,0.132,0.306666666666667,0.487669231855823,0,0,0,0,0,0,0,0,0,0,1
3433,41.5894028308611,0.132,0.306666666666667,0.487712491310306,0,0,0,0,0,0,0,0,0,0,1
3434,41.5894028308611,0.132,0.306666666666667,0.487755719658119,0,0,0,0,0,0,0,0,0,0,1
3435,41.5894028308611,0.132,0.306666666666667,0.48779891692163,0,0,0,0,0,0,0,0,0,0,1
3436,41.5894028308611,0.132,0.306666666666667,0.487842083123192,0,0,0,0,0,0,0,0,0,0,1
3437,41.5894028308611,0.132,0.306666666666667,0.487885218285139,0,0,0,0,0,0,0,0,0,0,1
3438,41.5894028308611,0.132,0.306666666666667,0.487928322429792,0,0,0,0,0,0,0,0,0,0,1
3439,41.5894028308611,0.132,0.306666666666667,0.487971395579454,0,0,0,0,0,0,0,0,0,0,1
3440,41.5894028308611,0.132,0.306666666666667,0.488014437756414,0,0,0,0,0,0,0,0,0,0,1
3441,41.5894028308611,0.132,0.306666666666667,0.488057448982942,0,0,0,0,0,0,0,0,0,0,1
3442,41.5894028308611,0.132,0.306666666666667,0.488100429281294,0,0,0,0,0,0,0,0,0,0,1
3443,41.5894028308611,0.132,0.306666666666667,0.488143378673709,0,0,0,0,0,0,0,0,0,0,1
3444,41.5894028308611,0.132,0.306666666666667,0.488186297182413,0,0,0,0,0,0,0,0,0,0,1
3445,41.5894028308611,0.132,0.306666666666667,0.488229184829611,0,0,0,0,0,0,0,0,0,0,1
3446,41.5894028308611,0.132,0.306666666666667,0.488272041637496,0,0,0,0,0,0,0,0,0,0,1
3447,41.5894028308611,0.132,0.306666666666667,0.488314867628243,0,0,0,0,0,0,0,0,0,0,1
3448,41.5894028308611,0.132,0.306666666666667,0.488357662824012,0,0,0,0,0,0,0,0,0,0,1
3449,41.5894028308611,0.132,0.306666666666667,0.488400427246947,0,0,0,0,0,0,0,0,0,0,1
3450,41.5894028308611,0.132,0.306666666666667,0.488443160919176,0,0,0,0,0,0,0,0,0,0,1
3451,41.5894028308611,0.132,0.306666666666667,0.488485863862811,0,0,0,0,0,0,0,0,0,0,1
3452,41.5894028308611,0.132,0.306666666666667,0.488528536099947,0,0,0,0,0,0,0,0,0,0,1
3453,41.5894028308611,0.132,0.306666666666667,0.488571177652666,0,0,0,0,0,0,0,0,0,0,1
3454,41.5894028308611,0.132,0.306666666666667,0.48861378854303,0,0,0,0,0,0,0,0,0,0,1
3455,41.5894028308611,0.132,0.306666666666667,0.48865636879309,0,0,0,0,0,0,0,0,0,0,1
3456,41.5894028308611,0.132,0.306666666666667,0.488698918424877,0,0,0,0,0,0,0,0,0,0,1
3457,41.5894028308611,0.132,0.306666666666667,0.488741437460408,0,0,0,0,0,0,0,0,0,0,1
3458,41.5894028308611,0.132,0.306666666666667,0.488783925921684,0,0,0,0,0,0,0,0,0,0,1
3459,41.5894028308611,0.132,0.306666666666667,0.48882638383069,0,0,0,0,0,0,0,0,0,0,1
3460,41.5894028308611,0.132,0.306666666666667,0.488868811209395,0,0,0,0,0,0,0,0,0,0,1
3461,41.5894028308611,0.132,0.306666666666667,0.488911208079754,0,0,0,0,0,0,0,0,0,0,1
3462,41.5894028308611,0.132,0.306666666666667,0.488953574463703,0,0,0,0,0,0,0,0,0,0,1
3463,41.5894028308611,0.132,0.306666666666667,0.488995910383164,0,0,0,0,0,0,0,0,0,0,1
3464,41.5894028308611,0.132,0.306666666666667,0.489038215860045,0,0,0,0,0,0,0,0,0,0,1
3465,41.5894028308611,0.132,0.306666666666667,0.489080490916234,0,0,0,0,0,0,0,0,0,0,1
3466,41.5894028308611,0.132,0.306666666666667,0.489122735573607,0,0,0,0,0,0,0,0,0,0,1
3467,41.5894028308611,0.132,0.306666666666667,0.489164949854023,0,0,0,0,0,0,0,0,0,0,1
3468,41.5894028308611,0.132,0.306666666666667,0.489207133779325,0,0,0,0,0,0,0,0,0,0,1
3469,41.5894028308611,0.132,0.306666666666667,0.48924928737134,0,0,0,0,0,0,0,0,0,0,1
3470,41.5894028308611,0.132,0.306666666666667,0.48929141065188,0,0,0,0,0,0,0,0,0,0,1
3471,41.5894028308611,0.132,0.306666666666667,0.489333503642742,0,0,0,0,0,0,0,0,0,0,1
3472,41.5894028308611,0.132,0.306666666666667,0.489375566365706,0,0,0,0,0,0,0,0,0,0,1
3473,41.5894028308611,0.132,0.306666666666667,0.489417598842537,0,0,0,0,0,0,0,0,0,0,1
3474,41.5894028308611,0.132,0.306666666666667,0.489459601094983,0,0,0,0,0,0,0,0,0,0,1
3475,41.5894028308611,0.132,0.306666666666667,0.489501573144779,0,0,0,0,0,0,0,0,0,0,1
3476,41.5894028308611,0.132,0.306666666666667,0.489543515013642,0,0,0,0,0,0,0,0,0,0,1
3477,41.5894028308611,0.132,0.306666666666667,0.489585426723274,0,0,0,0,0,0,0,0,0,0,1
3478,41.5894028308611,0.132,0.306666666666667,0.489627308295363,0,0,0,0,0,0,0,0,0,0,1
3479,41.5894028308611,0.132,0.306666666666667,0.489669159751578,0,0,0,0,0,0,0,0,0,0,1
3480,41.5894028308611,0.132,0.306666666666667,0.489710981113577,0,0,0,0,0,0,0,0,0,0,1
3481,41.5894028308611,0.132,0.306666666666667,0.489752772402998,0,0,0,0,0,0,0,0,0,0,1
3482,41.5894028308611,0.132,0.306666666666667,0.489794533641466,0,0,0,0,0,0,0,0,0,0,1
3483,41.5894028308611,0.132,0.306666666666667,0.48983626485059,0,0,0,0,0,0,0,0,0,0,1
3484,41.5894028308611,0.132,0.306666666666667,0.489877966051963,0,0,0,0,0,0,0,0,0,0,1
3485,41.5894028308611,0.132,0.306666666666667,0.489919637267163,0,0,0,0,0,0,0,0,0,0,1
3486,41.5894028308611,0.132,0.306666666666667,0.489961278517752,0,0,0,0,0,0,0,0,0,0,1
3487,41.5894028308611,0.132,0.306666666666667,0.490002889825277,0,0,0,0,0,0,0,0,0,0,1
3488,41.5894028308611,0.132,0.306666666666667,0.490044471211268,0,0,0,0,0,0,0,0,0,0,1
3489,41.5894028308611,0.132,0.306666666666667,0.490086022697242,0,0,0,0,0,0,0,0,0,0,1
3490,41.5894028308611,0.132,0.306666666666667,0.4901275443047,0,0,0,0,0,0,0,0,0,0,1
3491,41.5894028308611,0.132,0.306666666666667,0.490169036055125,0,0,0,0,0,0,0,0,0,0,1
3492,41.5894028308611,0.132,0.306666666666667,0.490210497969987,0,0,0,0,0,0,0,0,0,0,1
3493,41.5894028308611,0.132,0.306666666666667,0.49025193007074,0,0,0,0,0,0,0,0,0,0,1
3494,41.5894028308611,0.132,0.306666666666667,0.490293332378823,0,0,0,0,0,0,0,0,0,0,1
3495,41.5894028308611,0.132,0.306666666666667,0.490334704915658,0,0,0,0,0,0,0,0,0,0,1
3496,41.5894028308611,0.132,0.306666666666667,0.490376047702654,0,0,0,0,0,0,0,0,0,0,1
3497,41.5894028308611,0.132,0.306666666666667,0.490417360761203,0,0,0,0,0,0,0,0,0,0,1
3498,41.5894028308611,0.132,0.306666666666667,0.49045864411268,0,0,0,0,0,0,0,0,0,0,1
3499,41.5894028308611,0.132,0.306666666666667,0.490499897778449,0,0,0,0,0,0,0,0,0,0,1
3500,41.5894028308611,0.132,0.306666666666667,0.490541121779855,0,0,0,0,0,0,0,0,0,0,1
3501,41.5894028308611,0.132,0.306666666666667,0.49058231613823,0,0,0,0,0,0,0,0,0,0,1
3502,41.5894028308611,0.132,0.306666666666667,0.490623480874887,0,0,0,0,0,0,0,0,0,0,1
3503,41.5894028308611,0.132,0.306666666666667,0.490664616011128,0,0,0,0,0,0,0,0,0,0,1
3504,41.5894028308611,0.132,0.306666666666667,0.490705721568238,0,0,0,0,0,0,0,0,0,0,1
3505,41.5894028308611,0.132,0.306666666666667,0.490746797567486,0,0,0,0,0,0,0,0,0,0,1
3506,41.5894028308611,0.132,0.306666666666667,0.490787844030126,0,0,0,0,0,0,0,0,0,0,1
3507,41.5894028308611,0.132,0.306666666666667,0.490828860977397,0,0,0,0,0,0,0,0,0,0,1
3508,41.5894028308611,0.132,0.306666666666667,0.490869848430523,0,0,0,0,0,0,0,0,0,0,1
3509,41.5894028308611,0.132,0.306666666666667,0.490910806410713,0,0,0,0,0,0,0,0,0,0,1
3510,41.5894028308611,0.132,0.306666666666667,0.490951734939158,0,0,0,0,0,0,0,0,0,0,1
3511,41.5894028308611,0.132,0.306666666666667,0.490992634037039,0,0,0,0,0,0,0,0,0,0,1
3512,41.5894028308611,0.132,0.306666666666667,0.491033503725516,0,0,0,0,0,0,0,0,0,0,1
3513,41.5894028308611,0.132,0.306666666666667,0.491074344025738,0,0,0,0,0,0,0,0,0,0,1
3514,41.5894028308611,0.132,0.306666666666667,0.491115154958837,0,0,0,0,0,0,0,0,0,0,1
3515,41.5894028308611,0.132,0.306666666666667,0.491155936545929,0,0,0,0,0,0,0,0,0,0,1
3516,41.5894028308611,0.132,0.306666666666667,0.491196688808118,0,0,0,0,0,0,0,0,0,0,1
3517,41.5894028308611,0.132,0.306666666666667,0.491237411766489,0,0,0,0,0,0,0,0,0,0,1
3518,41.5894028308611,0.132,0.306666666666667,0.491278105442114,0,0,0,0,0,0,0,0,0,0,1
3519,41.5894028308611,0.132,0.306666666666667,0.49131876985605,0,0,0,0,0,0,0,0,0,0,1
3520,41.5894028308611,0.132,0.306666666666667,0.491359405029337,0,0,0,0,0,0,0,0,0,0,1
3521,41.5894028308611,0.132,0.306666666666667,0.491400010983003,0,0,0,0,0,0,0,0,0,0,1
3522,41.5894028308611,0.132,0.306666666666667,0.491440587738057,0,0,0,0,0,0,0,0,0,0,1
3523,41.5894028308611,0.132,0.306666666666667,0.491481135315496,0,0,0,0,0,0,0,0,0,0,1
3524,41.5894028308611,0.132,0.306666666666667,0.491521653736301,0,0,0,0,0,0,0,0,0,0,1
3525,41.5894028308611,0.132,0.306666666666667,0.491562143021437,0,0,0,0,0,0,0,0,0,0,1
3526,41.5894028308611,0.132,0.306666666666667,0.491602603191856,0,0,0,0,0,0,0,0,0,0,1
3527,41.5894028308611,0.132,0.306666666666667,0.491643034268492,0,0,0,0,0,0,0,0,0,0,1
3528,41.5894028308611,0.132,0.306666666666667,0.491683436272266,0,0,0,0,0,0,0,0,0,0,1
3529,41.5894028308611,0.132,0.306666666666667,0.491723809224083,0,0,0,0,0,0,0,0,0,0,1
3530,41.5894028308611,0.132,0.306666666666667,0.491764153144835,0,0,0,0,0,0,0,0,0,0,1
3531,41.5894028308611,0.132,0.306666666666667,0.491804468055396,0,0,0,0,0,0,0,0,0,0,1
3532,41.5894028308611,0.132,0.306666666666667,0.491844753976628,0,0,0,0,0,0,0,0,0,0,1
3533,41.5894028308611,0.132,0.306666666666667,0.491885010929374,0,0,0,0,0,0,0,0,0,0,1
3534,41.5894028308611,0.132,0.306666666666667,0.491925238934467,0,0,0,0,0,0,0,0,0,0,1
3535,41.5894028308611,0.132,0.306666666666667,0.49196543801272,0,0,0,0,0,0,0,0,0,0,1
3536,41.5894028308611,0.132,0.306666666666667,0.492005608184936,0,0,0,0,0,0,0,0,0,0,1
3537,41.5894028308611,0.132,0.306666666666667,0.492045749471898,0,0,0,0,0,0,0,0,0,0,1
3538,41.5894028308611,0.132,0.306666666666667,0.492085861894379,0,0,0,0,0,0,0,0,0,0,1
3539,41.5894028308611,0.132,0.306666666666667,0.492125945473132,0,0,0,0,0,0,0,0,0,0,1
3540,41.5894028308611,0.132,0.306666666666667,0.492166000228901,0,0,0,0,0,0,0,0,0,0,1
3541,41.5894028308611,0.132,0.306666666666667,0.492206026182409,0,0,0,0,0,0,0,0,0,0,1
3542,41.5894028308611,0.132,0.306666666666667,0.492246023354368,0,0,0,0,0,0,0,0,0,0,1
3543,41.5894028308611,0.132,0.306666666666667,0.492285991765474,0,0,0,0,0,0,0,0,0,0,1
3544,41.5894028308611,0.132,0.306666666666667,0.492325931436408,0,0,0,0,0,0,0,0,0,0,1
3545,41.5894028308611,0.132,0.306666666666667,0.492365842387836,0,0,0,0,0,0,0,0,0,0,1
3546,41.5894028308611,0.132,0.306666666666667,0.49240572464041,0,0,0,0,0,0,0,0,0,0,1
3547,41.5894028308611,0.132,0.306666666666667,0.492445578214766,0,0,0,0,0,0,0,0,0,0,1
3548,41.5894028308611,0.132,0.306666666666667,0.492485403131526,0,0,0,0,0,0,0,0,0,0,1
3549,41.5894028308611,0.132,0.306666666666667,0.492525199411297,0,0,0,0,0,0,0,0,0,0,1
3550,41.5894028308611,0.132,0.306666666666667,0.492564967074671,0,0,0,0,0,0,0,0,0,0,1
3551,41.5894028308611,0.132,0.306666666666667,0.492604706142226,0,0,0,0,0,0,0,0,0,0,1
3552,41.5894028308611,0.132,0.306666666666667,0.492644416634522,0,0,0,0,0,0,0,0,0,0,1
3553,41.5894028308611,0.132,0.306666666666667,0.492684098572109,0,0,0,0,0,0,0,0,0,0,1
3554,41.5894028308611,0.132,0.306666666666667,0.492723751975519,0,0,0,0,0,0,0,0,0,0,1
3555,41.5894028308611,0.132,0.306666666666667,0.492763376865271,0,0,0,0,0,0,0,0,0,0,1
3556,41.5894028308611,0.132,0.306666666666667,0.492802973261867,0,0,0,0,0,0,0,0,0,0,1
3557,41.5894028308611,0.132,0.306666666666667,0.492842541185797,0,0,0,0,0,0,0,0,0,0,1
